TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,CFID_y,CFPARAMS_y,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,CFID_y,CFPARAMS_y,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,EFG_PCT_y,FTA_RATE,TM_TOV_PCT_y,OREB_PCT_y,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,EFG_PCT_RANK_y,FTA_RATE_RANK,TM_TOV_PCT_RANK_y,OREB_PCT_RANK_y,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,CFID_y,CFPARAMS_y,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,CFID_y,CFPARAMS_y,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS_y,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK_y,CFID_y,CFPARAMS_y,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,DEF_RATING_y,DREB_y,DREB_PCT_y,STL_y,BLK_y,OPP_PTS_OFF_TOV_y,OPP_PTS_2ND_CHANCE_y,OPP_PTS_FB_y,OPP_PTS_PAINT_y,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,DEF_RATING_RANK_y,DREB_RANK_y,DREB_PCT_RANK_y,STL_RANK_y,BLK_RANK_y,OPP_PTS_OFF_TOV_RANK_y,OPP_PTS_2ND_CHANCE_RANK_y,OPP_PTS_FB_RANK_y,OPP_PTS_PAINT_RANK_y,CFID_y,CFPARAMS_y,PLAYOFF_RANKING,SEASON
1610612741,Chicago Bulls,58,14,44,0.241,48.4,39.0,86.6,0.451,9.4,26.6,0.354,15.8,20.0,0.789,8.2,34.0,42.2,22.0,14.7,7.6,4.5,5.5,20.7,18.6,103.3,-8.5,9,27,27,27,10,25,22,21,28,27,12,24,28,8,30,21,26,27,21,14,25,26,13,30,30,27,10,Chicago Bulls,Chicago Bulls,58,14,44,0.241,2804.0,101.3,103.3,109.8,111.6,-8.5,-8.4,0.564,1.5,16.5,0.235,0.722,0.479,0.147,0.505,0.541,101.1,99.24,82.7,5795,0.452,9,27,27,27,11,30,24,28,25,27,24,29,21,27,21,27,26,21,27,10,Chicago Bulls,Chicago Bulls,58,14,44,0.241,48.4,15.2,10.3,11.6,48.1,16.7,13.4,12.3,48.0,9,27,27,27,11,25,30,19,15,16,16,9,16,10,Chicago Bulls,Chicago Bulls,58,14,44,0.241,2804.0,0.505,0.231,0.147,0.235,0.534,0.248,0.138,0.278,9,27,27,27,11,27,27,21,29,23,10,17,21,10,Chicago Bulls,Chicago Bulls,58,14,44,0.241,48.3,0.692,0.308,0.574,0.107,0.274,0.113,0.153,0.147,0.466,0.472,0.528,0.853,0.147,0.564,0.436,9,27,27,27,14,4,27,4,12,24,17,21,15,5,25,6,8,23,25,6,10,Chicago Bulls,Chicago Bulls,58,14,44,0.241,48.4,41.4,88.7,0.467,11.9,33.2,0.357,17.1,22.0,0.776,10.3,36.2,46.6,25.2,13.8,7.5,5.5,4.5,18.6,20.7,111.7,8.5,9,27,27,27,10,23,19,21,28,29,18,14,10,24,20,27,29,24,17,14,26,25,1,18,24,27,10,Chicago Bulls,Chicago Bulls,58,14,44,0.241,48.4,111.6,34.0,0.722,7.6,4.5,16.7,13.4,12.3,48.0,9,27,27,27,10,24,21,21,14,25,16,16,9,16,10,Chicago Bulls,0,2018-19
1610612766,Charlotte Hornets,57,27,30,0.474,48.2,40.1,89.4,0.449,11.7,33.3,0.35,18.3,23.2,0.786,10.0,34.2,44.2,23.1,12.4,7.1,5.1,6.3,19.2,20.7,110.2,-0.5,17,17,17,17,11,16,5,24,8,9,17,10,12,11,18,18,18,21,1,21,13,30,2,17,14,18,10,Charlotte Hornets,Charlotte Hornets,57,27,30,0.474,2761.0,108.0,110.2,109.1,111.0,-1.1,-0.8,0.575,1.86,16.9,0.271,0.735,0.498,0.124,0.514,0.553,101.4,99.46,82.88,5729,0.488,17,17,17,17,17,14,21,19,23,8,21,19,9,20,1,21,20,20,21,10,Charlotte Hornets,Charlotte Hornets,57,27,30,0.474,48.2,16.0,13.1,11.0,46.6,14.1,13.4,13.8,48.7,17,17,17,17,17,17,18,23,21,1,17,16,20,10,Charlotte Hornets,Charlotte Hornets,57,27,30,0.474,2761.0,0.514,0.26,0.124,0.271,0.533,0.23,0.136,0.265,17,17,17,17,17,21,16,1,19,22,2,19,9,10,Charlotte Hornets,Charlotte Hornets,57,27,30,0.474,48.4,0.628,0.372,0.517,0.094,0.317,0.1,0.166,0.145,0.423,0.488,0.512,0.787,0.213,0.575,0.425,17,17,17,17,5,20,11,23,19,11,21,9,19,21,20,11,27,4,23,8,10,Charlotte Hornets,Charlotte Hornets,57,27,30,0.474,48.2,41.5,88.8,0.468,11.6,32.7,0.355,16.0,20.4,0.785,9.8,35.5,45.3,25.6,13.5,7.1,6.3,5.1,20.7,19.2,110.7,0.5,17,17,17,17,11,26,21,22,23,27,14,4,2,28,9,26,23,28,20,5,30,13,14,29,21,18,10,Charlotte Hornets,Charlotte Hornets,57,27,30,0.474,48.2,111.0,34.2,0.735,7.1,5.1,14.1,13.4,13.8,48.7,17,17,17,17,11,21,18,9,21,13,1,17,16,20,10,Charlotte Hornets,0,2018-19
1610612751,Brooklyn Nets,59,30,29,0.508,47.6,39.3,87.2,0.451,12.2,34.1,0.358,18.6,24.7,0.752,10.9,34.0,44.9,23.4,14.9,6.5,4.1,5.3,21.2,21.4,109.5,-0.4,1,14,15,15,20,21,20,20,6,6,9,7,6,22,9,20,13,19,23,28,28,21,22,10,16,17,10,Brooklyn Nets,Brooklyn Nets,59,30,29,0.508,2882.0,107.3,109.5,107.9,109.8,-0.6,-0.3,0.595,1.57,17.0,0.289,0.722,0.505,0.149,0.521,0.558,102.8,100.81,84.01,6051,0.49,1,14,15,15,1,16,17,17,17,20,20,6,20,13,23,17,15,11,20,10,Brooklyn Nets,Brooklyn Nets,59,30,29,0.508,47.6,14.9,13.5,10.5,47.9,17.4,14.0,11.0,50.7,1,14,15,15,1,27,9,25,16,23,26,3,25,10,Brooklyn Nets,Brooklyn Nets,59,30,29,0.508,2882.0,0.521,0.283,0.149,0.289,0.52,0.248,0.131,0.278,1,14,15,15,1,17,6,23,6,16,11,23,20,10,Brooklyn Nets,Brooklyn Nets,59,30,29,0.508,48.8,0.609,0.391,0.495,0.058,0.335,0.096,0.17,0.136,0.437,0.514,0.486,0.774,0.226,0.595,0.405,1,14,15,15,1,26,5,28,27,4,25,8,26,16,15,16,28,3,17,14,10,Brooklyn Nets,Brooklyn Nets,59,30,29,0.508,47.6,41.5,89.2,0.465,9.9,28.5,0.347,17.1,22.2,0.77,10.2,33.8,44.0,23.0,13.1,7.6,5.3,4.1,21.4,21.2,109.9,0.4,1,14,15,15,20,24,26,20,3,3,10,13,13,19,17,15,15,5,23,17,21,28,21,9,17,17,10,Brooklyn Nets,Brooklyn Nets,59,30,29,0.508,47.6,109.8,34.0,0.722,6.5,4.1,17.4,14.0,11.0,50.7,1,14,15,15,20,17,20,20,28,28,23,26,3,25,10,Brooklyn Nets,0,2018-19
1610612764,Washington Wizards,58,24,34,0.414,46.9,40.6,86.4,0.47,11.2,32.1,0.348,17.4,22.8,0.761,8.6,30.8,39.3,25.6,13.6,8.3,4.6,4.4,20.5,20.8,109.6,-2.9,9,24,24,24,23,14,23,11,14,13,21,16,13,18,28,29,30,7,7,9,23,4,12,16,15,24,10,Washington Wizards,Washington Wizards,58,24,34,0.414,2824.0,108.2,109.6,110.6,112.4,-2.4,-2.8,0.631,1.89,18.7,0.239,0.697,0.466,0.136,0.534,0.569,104.0,102.45,85.38,6026,0.488,9,24,24,24,9,15,26,24,6,5,6,28,28,30,7,7,10,8,22,10,Washington Wizards,Washington Wizards,58,24,34,0.414,46.9,18.1,11.5,13.5,47.2,16.7,13.7,14.3,48.8,9,24,24,24,9,6,27,13,18,15,20,22,21,10,Washington Wizards,Washington Wizards,58,24,34,0.414,2824.0,0.534,0.264,0.136,0.239,0.545,0.27,0.161,0.303,9,24,24,24,9,7,13,7,28,28,23,3,28,10,Washington Wizards,Washington Wizards,58,24,34,0.414,48.7,0.628,0.372,0.536,0.106,0.306,0.123,0.158,0.165,0.43,0.538,0.462,0.877,0.123,0.631,0.369,9,24,24,24,2,19,12,17,13,13,13,17,7,19,10,21,4,27,6,25,10,Washington Wizards,Washington Wizards,58,24,34,0.414,46.9,41.2,86.4,0.477,11.9,31.6,0.376,18.3,23.3,0.785,11.0,34.9,45.9,25.0,16.1,7.5,4.4,4.6,20.8,20.5,112.5,2.9,9,24,24,24,23,21,7,28,27,15,30,23,20,29,26,22,26,20,4,12,4,23,15,19,26,24,10,Washington Wizards,Washington Wizards,58,24,34,0.414,46.9,112.4,30.8,0.697,8.3,4.6,16.7,13.7,14.3,48.8,9,24,24,24,23,26,29,28,9,23,15,20,22,21,10,Washington Wizards,0,2018-19
1610612747,Los Angeles Lakers,53,41,12,0.774,47.6,42.6,87.3,0.488,11.1,30.6,0.363,17.1,23.4,0.73,10.6,35.1,45.7,26.0,15.0,8.4,6.7,3.9,20.2,21.0,113.4,7.3,27,2,2,2,18,1,19,1,20,24,13,17,8,29,8,9,8,5,22,4,1,3,14,7,2,2,10,Los Angeles Lakers,Los Angeles Lakers,53,41,12,0.774,2554.0,111.2,113.4,103.8,106.3,7.4,7.2,0.611,1.74,18.6,0.289,0.735,0.517,0.15,0.552,0.581,102.9,100.69,83.91,5362,0.55,27,2,2,2,29,2,5,2,11,12,6,4,9,4,22,3,5,13,2,10,Los Angeles Lakers,Los Angeles Lakers,53,41,12,0.774,47.6,18.5,14.8,18.5,53.0,16.7,11.8,16.0,45.2,27,2,2,2,29,3,2,1,2,17,4,29,9,10,Los Angeles Lakers,Los Angeles Lakers,53,41,12,0.774,2554.0,0.552,0.268,0.15,0.289,0.512,0.256,0.153,0.265,27,2,2,2,29,3,8,22,4,7,15,6,9,10,Los Angeles Lakers,Los Angeles Lakers,53,41,12,0.774,48.2,0.65,0.35,0.556,0.088,0.294,0.163,0.15,0.163,0.467,0.53,0.47,0.837,0.163,0.611,0.389,27,2,2,2,22,8,23,6,13,24,2,21,6,2,9,22,11,20,11,20,10,Los Angeles Lakers,Los Angeles Lakers,53,41,12,0.774,47.6,38.7,86.6,0.446,11.4,32.7,0.348,17.3,22.2,0.781,9.4,31.7,41.1,23.0,15.2,8.1,3.9,6.7,21.0,20.2,106.1,-7.3,27,2,2,2,18,5,9,7,9,10,11,15,14,22,7,1,1,8,7,26,3,1,24,17,5,2,10,Los Angeles Lakers,Los Angeles Lakers,53,41,12,0.774,47.6,106.3,35.1,0.735,8.4,6.7,16.7,11.8,16.0,45.2,27,2,2,2,18,5,9,9,4,1,17,4,29,9,10,Los Angeles Lakers,1,2019-20
1610612737,Atlanta Hawks,56,15,41,0.268,46.4,38.5,86.1,0.447,11.2,34.1,0.329,17.4,22.1,0.787,9.2,31.9,41.1,22.5,15.9,7.7,5.0,6.0,22.2,19.9,105.6,-8.4,2,28,29,28,25,27,27,23,18,13,30,13,19,10,24,28,29,24,29,12,12,29,29,18,25,29,10,Atlanta Hawks,Atlanta Hawks,56,15,41,0.268,2713.0,103.0,105.6,111.7,114.0,-8.6,-8.3,0.584,1.42,16.6,0.265,0.706,0.482,0.159,0.512,0.551,105.8,103.37,86.14,5841,0.451,2,28,29,28,2,25,28,28,20,29,24,14,28,27,29,24,22,6,29,10,Atlanta Hawks,Atlanta Hawks,56,15,41,0.268,46.4,15.9,12.5,11.7,48.3,19.1,14.2,13.8,51.7,2,28,29,28,2,20,18,22,9,29,28,21,27,10,Atlanta Hawks,Atlanta Hawks,56,15,41,0.268,2713.0,0.512,0.257,0.159,0.265,0.541,0.302,0.147,0.294,2,28,29,28,2,24,15,29,14,24,29,13,28,10,Atlanta Hawks,Atlanta Hawks,56,15,41,0.268,48.4,0.605,0.395,0.517,0.06,0.318,0.111,0.165,0.151,0.457,0.524,0.476,0.731,0.269,0.584,0.416,2,28,29,28,9,18,13,14,23,16,20,8,14,5,11,20,27,4,20,11,10,Atlanta Hawks,Atlanta Hawks,56,15,41,0.268,46.4,41.4,86.7,0.477,11.1,30.9,0.36,20.2,26.2,0.771,10.8,34.3,45.1,23.6,14.7,8.6,6.0,5.0,19.9,22.2,114.0,8.4,2,28,29,28,25,25,10,28,6,4,19,30,30,15,26,15,22,13,13,29,29,12,13,2,28,29,10,Atlanta Hawks,Atlanta Hawks,56,15,41,0.268,46.4,114.0,31.9,0.706,7.7,5.0,19.1,14.2,13.8,51.7,2,28,29,28,25,28,28,28,12,12,29,28,21,27,10,Atlanta Hawks,0,2019-20
1610612749,Milwaukee Bucks,54,46,8,0.852,45.5,41.5,86.5,0.48,13.2,36.4,0.361,17.0,23.2,0.735,9.1,40.1,49.2,24.7,13.9,7.0,6.0,4.4,18.0,20.2,113.3,11.5,17,1,1,1,30,5,25,2,6,4,14,20,9,28,25,1,1,10,11,22,3,8,2,17,3,1,10,Milwaukee Bucks,Milwaukee Bucks,54,46,8,0.852,2597.0,111.5,113.3,99.8,101.7,11.7,11.5,0.595,1.77,18.2,0.244,0.772,0.524,0.139,0.556,0.586,107.3,105.43,87.86,5702,0.571,17,1,1,1,24,3,1,1,16,11,9,28,1,1,11,1,1,1,1,10,Milwaukee Bucks,Milwaukee Bucks,54,46,8,0.852,45.5,15.9,12.1,18.0,48.1,15.1,10.8,12.5,36.7,17,1,1,1,24,21,24,3,13,8,1,11,1,10,Milwaukee Bucks,Milwaukee Bucks,54,46,8,0.852,2597.0,0.556,0.268,0.139,0.244,0.485,0.218,0.134,0.228,17,1,1,1,24,1,7,11,28,1,5,24,1,10,Milwaukee Bucks,Milwaukee Bucks,54,46,8,0.852,48.1,0.579,0.421,0.501,0.077,0.348,0.159,0.15,0.141,0.425,0.498,0.502,0.804,0.196,0.595,0.405,17,1,1,1,27,27,4,21,17,10,3,23,23,19,16,15,21,10,16,15,10,Milwaukee Bucks,Milwaukee Bucks,54,46,8,0.852,45.5,36.7,89.2,0.411,13.2,36.8,0.359,15.2,19.5,0.781,9.2,34.3,43.5,22.7,13.4,7.0,4.4,6.0,20.2,18.0,101.8,-11.5,17,1,1,1,30,1,23,1,29,28,18,5,5,23,4,17,8,6,24,7,8,3,14,29,1,1,10,Milwaukee Bucks,Milwaukee Bucks,54,46,8,0.852,45.5,101.7,40.1,0.772,7.0,6.0,15.1,10.8,12.5,36.7,17,1,1,1,30,1,1,1,22,3,8,1,11,1,10,Milwaukee Bucks,0,2019-20
1610612762,Utah Jazz,54,36,18,0.667,48.4,40.6,85.5,0.475,13.2,34.2,0.387,17.5,22.8,0.768,9.0,37.0,46.0,22.4,15.1,5.8,3.9,4.8,20.4,20.8,111.9,4.1,17,7,6,7,10,11,28,4,5,12,1,12,15,17,26,2,6,26,23,29,28,13,17,9,8,7,10,Utah Jazz,Utah Jazz,54,36,18,0.667,2597.0,110.1,111.9,105.9,107.6,4.2,4.3,0.551,1.48,16.7,0.259,0.751,0.515,0.151,0.552,0.586,101.0,99.32,82.76,5368,0.523,17,7,6,7,24,8,8,7,26,27,23,24,5,5,23,2,2,19,10,10,Utah Jazz,Utah Jazz,54,36,18,0.667,48.4,14.3,12.2,10.7,48.2,17.1,11.9,12.7,46.3,17,7,6,7,24,28,21,26,10,19,5,15,11,10,Utah Jazz,Utah Jazz,54,36,18,0.667,2597.0,0.552,0.267,0.151,0.259,0.51,0.237,0.122,0.249,17,7,6,7,24,2,9,23,24,6,9,29,5,10,Utah Jazz,Utah Jazz,54,36,18,0.667,48.1,0.6,0.4,0.489,0.058,0.354,0.096,0.157,0.128,0.431,0.447,0.553,0.766,0.234,0.551,0.449,17,7,6,7,27,21,10,24,24,5,26,15,28,14,27,4,26,5,26,5,10,Utah Jazz,Utah Jazz,54,36,18,0.667,48.4,40.3,89.8,0.449,10.9,31.8,0.343,16.3,21.3,0.765,9.5,33.3,42.8,20.8,12.2,7.7,4.8,3.9,20.8,20.4,107.8,-4.1,17,7,6,7,10,17,25,9,3,7,5,9,9,9,9,4,4,1,29,19,13,28,22,14,9,7,10,Utah Jazz,Utah Jazz,54,36,18,0.667,48.4,107.6,37.0,0.751,5.8,3.9,17.1,11.9,12.7,46.3,17,7,6,7,10,8,2,5,29,28,19,5,15,11,10,Utah Jazz,0,2019-20
1610612761,Toronto Raptors,55,40,15,0.727,47.7,40.3,87.5,0.46,13.5,35.8,0.377,17.4,21.8,0.795,9.7,34.9,44.6,25.3,14.2,8.7,4.8,5.2,21.1,19.4,111.4,6.2,4,3,3,3,17,16,15,18,4,7,3,14,23,7,21,12,14,8,12,2,15,22,21,25,12,4,10,Toronto Raptors,Toronto Raptors,55,40,15,0.727,2660.0,109.6,111.4,102.3,105.1,7.3,6.3,0.628,1.78,18.4,0.26,0.71,0.492,0.142,0.537,0.573,102.9,100.67,83.89,5578,0.532,4,3,3,3,7,12,2,4,8,9,8,23,26,21,12,7,8,14,4,10,Toronto Raptors,Toronto Raptors,55,40,15,0.727,47.7,20.0,12.1,18.4,47.3,16.6,13.9,12.0,41.4,4,3,3,3,7,2,23,2,16,16,27,7,2,10,Toronto Raptors,Toronto Raptors,55,40,15,0.727,2660.0,0.537,0.249,0.142,0.26,0.503,0.257,0.168,0.29,4,3,3,3,7,7,21,12,23,2,16,2,26,10,Toronto Raptors,Toronto Raptors,55,40,15,0.727,48.4,0.591,0.409,0.481,0.057,0.363,0.166,0.156,0.179,0.424,0.533,0.467,0.815,0.185,0.628,0.372,4,3,3,3,12,24,7,26,25,4,1,18,2,20,8,23,18,13,8,23,10,Toronto Raptors,Toronto Raptors,55,40,15,0.727,47.7,37.5,87.4,0.429,12.9,38.1,0.339,17.2,22.5,0.766,11.3,34.7,46.0,24.9,16.8,6.8,5.2,4.8,19.4,21.1,105.1,-6.2,4,3,3,3,17,2,13,2,27,30,2,14,16,12,29,20,26,23,2,5,22,15,6,10,2,4,10,Toronto Raptors,Toronto Raptors,55,40,15,0.727,47.7,105.1,34.9,0.71,8.7,4.8,16.6,13.9,12.0,41.4,4,3,3,3,17,2,12,26,2,15,16,27,7,2,10,Toronto Raptors,0,2019-20
1610612759,San Antonio Spurs,54,23,31,0.426,47.8,41.6,88.2,0.471,10.3,27.9,0.368,18.1,22.6,0.804,9.0,35.4,44.4,24.2,12.3,6.8,5.4,4.2,18.7,19.5,111.6,-1.3,17,18,16,18,15,4,12,6,27,29,8,10,17,5,27,8,17,16,1,25,9,7,4,24,10,16,10,San Antonio Spurs,San Antonio Spurs,54,23,31,0.426,2622.0,110.1,111.6,110.9,112.7,-0.9,-1.1,0.581,1.97,17.9,0.235,0.751,0.496,0.123,0.53,0.569,101.9,100.4,83.67,5480,0.501,17,18,16,18,18,10,25,16,21,3,13,30,4,15,1,13,12,16,16,10,San Antonio Spurs,San Antonio Spurs,54,23,31,0.426,47.8,14.5,11.0,13.5,42.8,14.4,13.1,13.3,46.8,17,18,16,18,18,27,29,12,29,3,19,19,13,10,San Antonio Spurs,San Antonio Spurs,54,23,31,0.426,2622.0,0.53,0.256,0.123,0.235,0.539,0.245,0.124,0.249,17,18,16,18,18,13,16,1,30,21,11,27,4,10,San Antonio Spurs,San Antonio Spurs,54,23,31,0.426,48.6,0.683,0.317,0.561,0.177,0.276,0.121,0.163,0.13,0.384,0.483,0.517,0.881,0.119,0.581,0.419,17,18,16,18,4,2,29,4,1,30,13,9,27,29,21,10,4,27,21,10,10,San Antonio Spurs,San Antonio Spurs,54,23,31,0.426,47.8,41.6,89.1,0.467,12.8,34.4,0.372,16.8,21.8,0.771,9.4,35.4,44.7,25.3,12.4,6.7,4.2,5.4,19.5,18.7,112.8,1.3,17,18,16,18,15,26,22,20,25,23,27,13,11,17,6,24,17,27,27,2,7,9,7,27,25,16,10,San Antonio Spurs,San Antonio Spurs,54,23,31,0.426,47.8,112.7,35.4,0.751,6.8,5.4,14.4,13.1,13.3,46.8,17,18,16,18,15,25,8,4,25,9,3,19,19,13,10,San Antonio Spurs,0,2019-20
1610612758,Sacramento Kings,54,21,33,0.389,48.7,40.3,88.4,0.456,12.6,35.0,0.361,15.0,19.6,0.764,9.8,32.6,42.5,23.3,14.8,7.5,4.3,4.5,21.8,19.0,108.2,-2.9,17,21,20,21,6,15,10,19,8,9,15,29,28,20,19,26,25,19,20,15,23,10,28,28,21,22,10,Sacramento Kings,Sacramento Kings,54,21,33,0.389,2622.0,106.2,108.2,109.0,110.9,-2.8,-2.6,0.577,1.58,17.1,0.26,0.73,0.489,0.148,0.527,0.558,100.5,98.66,82.22,5383,0.47,17,21,20,21,18,21,20,22,22,20,18,22,15,24,20,18,21,25,24,10,Sacramento Kings,Sacramento Kings,54,21,33,0.389,48.7,17.4,13.1,12.6,45.5,16.5,12.1,12.0,46.3,17,21,20,21,18,8,13,16,23,14,7,5,12,10,Sacramento Kings,Sacramento Kings,54,21,33,0.389,2622.0,0.527,0.222,0.148,0.26,0.541,0.274,0.152,0.27,17,21,20,21,18,18,28,20,22,23,20,8,15,10,Sacramento Kings,Sacramento Kings,54,21,33,0.389,48.6,0.604,0.396,0.512,0.092,0.35,0.117,0.139,0.16,0.42,0.465,0.535,0.823,0.177,0.577,0.423,17,21,20,21,4,19,12,17,12,9,15,29,8,21,24,7,17,14,22,9,10,Sacramento Kings,Sacramento Kings,54,21,33,0.389,48.7,40.1,85.5,0.469,12.3,34.6,0.355,18.7,23.5,0.796,9.1,34.8,44.0,24.8,15.3,7.9,4.5,4.3,19.0,21.8,111.1,2.9,17,21,20,21,6,14,3,22,21,26,15,22,18,29,3,22,12,22,6,22,10,23,3,3,20,22,10,Sacramento Kings,Sacramento Kings,54,21,33,0.389,48.7,110.9,32.6,0.73,7.5,4.3,16.5,12.1,12.0,46.3,17,21,20,21,6,20,26,15,15,23,14,7,5,12,10,Sacramento Kings,0,2019-20
